0 | Metaphone.java | String metaphone(String txt) | 82
1650 | Metaphone.java | String metaphone(String txt) | 256
1651 | Metaphone.java | String metaphone(String txt) | 256
1652 | Metaphone.java | String metaphone(String txt) | 256
1653 | Metaphone.java | String metaphone(String txt) | 256
1654 | Metaphone.java | String metaphone(String txt) | 256
1655 | Metaphone.java | String metaphone(String txt) | 256
1656 | Metaphone.java | String metaphone(String txt) | 256
1657 | Metaphone.java | String metaphone(String txt) | 256
1658 | Metaphone.java | String metaphone(String txt) | 256
1659 | Metaphone.java | String metaphone(String txt) | 256
1660 | Metaphone.java | String metaphone(String txt) | 256
1661 | Metaphone.java | String metaphone(String txt) | 256
1662 | Metaphone.java | String metaphone(String txt) | 256
1663 | Metaphone.java | String metaphone(String txt) | 256
1664 | Metaphone.java | String metaphone(String txt) | 256
1665 | Metaphone.java | String metaphone(String txt) | 258
1666 | Metaphone.java | String metaphone(String txt) | 258
1667 | Metaphone.java | String metaphone(String txt) | 258
1668 | Metaphone.java | String metaphone(String txt) | 258
1669 | Metaphone.java | String metaphone(String txt) | 258
1670 | Metaphone.java | String metaphone(String txt) | 258
1671 | Metaphone.java | String metaphone(String txt) | 258
1672 | Metaphone.java | String metaphone(String txt) | 258
1673 | Metaphone.java | String metaphone(String txt) | 258
1674 | Metaphone.java | String metaphone(String txt) | 258
1675 | Metaphone.java | String metaphone(String txt) | 258
1676 | Metaphone.java | String metaphone(String txt) | 258
1677 | Metaphone.java | String metaphone(String txt) | 258
1678 | Metaphone.java | String metaphone(String txt) | 260
1679 | Metaphone.java | String metaphone(String txt) | 260
1680 | Metaphone.java | String metaphone(String txt) | 260
1681 | Metaphone.java | String metaphone(String txt) | 260
1682 | Metaphone.java | String metaphone(String txt) | 260
1683 | Metaphone.java | String metaphone(String txt) | 260
1684 | Metaphone.java | String metaphone(String txt) | 260
1685 | Metaphone.java | String metaphone(String txt) | 260
1686 | Metaphone.java | String metaphone(String txt) | 260
1687 | Metaphone.java | String metaphone(String txt) | 260
1688 | Metaphone.java | String metaphone(String txt) | 260
1689 | Metaphone.java | String metaphone(String txt) | 260
1690 | Metaphone.java | String metaphone(String txt) | 263
1691 | Metaphone.java | String metaphone(String txt) | 263
1692 | Metaphone.java | String metaphone(String txt) | 263
1693 | Metaphone.java | String metaphone(String txt) | 263
1694 | Metaphone.java | String metaphone(String txt) | 263
1695 | Metaphone.java | String metaphone(String txt) | 264
1696 | Metaphone.java | String metaphone(String txt) | 264
1697 | Metaphone.java | String metaphone(String txt) | 264
1698 | Metaphone.java | String metaphone(String txt) | 264
1699 | Metaphone.java | String metaphone(String txt) | 264
1700 | Metaphone.java | String metaphone(String txt) | 264
1701 | Metaphone.java | String metaphone(String txt) | 264
1702 | Metaphone.java | String metaphone(String txt) | 264
1703 | Metaphone.java | String metaphone(String txt) | 264
1704 | Metaphone.java | String metaphone(String txt) | 264
1705 | Metaphone.java | String metaphone(String txt) | 264
1706 | Metaphone.java | String metaphone(String txt) | 264
1707 | Metaphone.java | String metaphone(String txt) | 266
1708 | Metaphone.java | String metaphone(String txt) | 266
1709 | Metaphone.java | String metaphone(String txt) | 266
1710 | Metaphone.java | String metaphone(String txt) | 266
1711 | Metaphone.java | String metaphone(String txt) | 266
1712 | Metaphone.java | String metaphone(String txt) | 268
1713 | Metaphone.java | String metaphone(String txt) | 268
1714 | Metaphone.java | String metaphone(String txt) | 268
1715 | Metaphone.java | String metaphone(String txt) | 267
1716 | Metaphone.java | String metaphone(String txt) | 267
1717 | Metaphone.java | String metaphone(String txt) | 267
1718 | Metaphone.java | String metaphone(String txt) | 267
1719 | Metaphone.java | String metaphone(String txt) | 267
1720 | Metaphone.java | String metaphone(String txt) | 267
1721 | Metaphone.java | String metaphone(String txt) | 267
1722 | Metaphone.java | String metaphone(String txt) | 267
1723 | Metaphone.java | String metaphone(String txt) | 267
1724 | Metaphone.java | String metaphone(String txt) | 267
1725 | Metaphone.java | String metaphone(String txt) | 267
1726 | Metaphone.java | String metaphone(String txt) | 267
1727 | Metaphone.java | String metaphone(String txt) | 267
1728 | Metaphone.java | String metaphone(String txt) | 267
1729 | Metaphone.java | String metaphone(String txt) | 267
1730 | Metaphone.java | String metaphone(String txt) | 267
1731 | Metaphone.java | String metaphone(String txt) | 267
1732 | Metaphone.java | String metaphone(String txt) | 267
1733 | Metaphone.java | String metaphone(String txt) | 267
1734 | Metaphone.java | String metaphone(String txt) | 267
1735 | Metaphone.java | String metaphone(String txt) | 267
1736 | Metaphone.java | String metaphone(String txt) | 268
1737 | Metaphone.java | String metaphone(String txt) | 268
1738 | Metaphone.java | String metaphone(String txt) | 268
1739 | Metaphone.java | String metaphone(String txt) | 268
1740 | Metaphone.java | String metaphone(String txt) | 268
1741 | Metaphone.java | String metaphone(String txt) | 268
1742 | Metaphone.java | String metaphone(String txt) | 268
1743 | Metaphone.java | String metaphone(String txt) | 268
1744 | Metaphone.java | String metaphone(String txt) | 268
1745 | Metaphone.java | String metaphone(String txt) | 268
1746 | Metaphone.java | String metaphone(String txt) | 268
1747 | Metaphone.java | String metaphone(String txt) | 268
1748 | Metaphone.java | String metaphone(String txt) | 268
1749 | Metaphone.java | String metaphone(String txt) | 268
1750 | Metaphone.java | String metaphone(String txt) | 268
1751 | Metaphone.java | String metaphone(String txt) | 268
1752 | Metaphone.java | String metaphone(String txt) | 269
1753 | Metaphone.java | String metaphone(String txt) | 269
1754 | Metaphone.java | String metaphone(String txt) | 269
1755 | Metaphone.java | String metaphone(String txt) | 269
1756 | Metaphone.java | String metaphone(String txt) | 269
1757 | Metaphone.java | String metaphone(String txt) | 269
1758 | Metaphone.java | String metaphone(String txt) | 269
1759 | Metaphone.java | String metaphone(String txt) | 269
1760 | Metaphone.java | String metaphone(String txt) | 269
1761 | Metaphone.java | String metaphone(String txt) | 269
1762 | Metaphone.java | String metaphone(String txt) | 269
1763 | Metaphone.java | String metaphone(String txt) | 269
1764 | Metaphone.java | String metaphone(String txt) | 269
1765 | Metaphone.java | String metaphone(String txt) | 269
1766 | Metaphone.java | String metaphone(String txt) | 269
1767 | Metaphone.java | String metaphone(String txt) | 269
1768 | Metaphone.java | String metaphone(String txt) | 270
1769 | Metaphone.java | String metaphone(String txt) | 270
1770 | Metaphone.java | String metaphone(String txt) | 270
1771 | Metaphone.java | String metaphone(String txt) | 270
1772 | Metaphone.java | String metaphone(String txt) | 270
1773 | Metaphone.java | String metaphone(String txt) | 270
1774 | Metaphone.java | String metaphone(String txt) | 270
1775 | Metaphone.java | String metaphone(String txt) | 270
1776 | Metaphone.java | String metaphone(String txt) | 270
1777 | Metaphone.java | String metaphone(String txt) | 270
1778 | Metaphone.java | String metaphone(String txt) | 270
1779 | Metaphone.java | String metaphone(String txt) | 270
1780 | Metaphone.java | String metaphone(String txt) | 272
1781 | Metaphone.java | String metaphone(String txt) | 272
1782 | Metaphone.java | String metaphone(String txt) | 272
1783 | Metaphone.java | String metaphone(String txt) | 272
1784 | Metaphone.java | String metaphone(String txt) | 272
1785 | Metaphone.java | String metaphone(String txt) | 272
1786 | Metaphone.java | String metaphone(String txt) | 272
1787 | Metaphone.java | String metaphone(String txt) | 272
1788 | Metaphone.java | String metaphone(String txt) | 272
1789 | Metaphone.java | String metaphone(String txt) | 272
1790 | Metaphone.java | String metaphone(String txt) | 272
1791 | Metaphone.java | String metaphone(String txt) | 275
1792 | Metaphone.java | String metaphone(String txt) | 275
1793 | Metaphone.java | String metaphone(String txt) | 275
1794 | Metaphone.java | String metaphone(String txt) | 275
1795 | Metaphone.java | String metaphone(String txt) | 275
1796 | Metaphone.java | String metaphone(String txt) | 276
1797 | Metaphone.java | String metaphone(String txt) | 276
1798 | Metaphone.java | String metaphone(String txt) | 276
1799 | Metaphone.java | String metaphone(String txt) | 276
1800 | Metaphone.java | String metaphone(String txt) | 276
1801 | Metaphone.java | String metaphone(String txt) | 276
1802 | Metaphone.java | String metaphone(String txt) | 276
1803 | Metaphone.java | String metaphone(String txt) | 276
1804 | Metaphone.java | String metaphone(String txt) | 276
1805 | Metaphone.java | String metaphone(String txt) | 276
1806 | Metaphone.java | String metaphone(String txt) | 276
1807 | Metaphone.java | String metaphone(String txt) | 276
1808 | Metaphone.java | String metaphone(String txt) | 276
1809 | Metaphone.java | String metaphone(String txt) | 276
1810 | Metaphone.java | String metaphone(String txt) | 276
1811 | Metaphone.java | String metaphone(String txt) | 276
1812 | Metaphone.java | String metaphone(String txt) | 276
1813 | Metaphone.java | String metaphone(String txt) | 276
1814 | Metaphone.java | String metaphone(String txt) | 276
1815 | Metaphone.java | String metaphone(String txt) | 277
1816 | Metaphone.java | String metaphone(String txt) | 277
1817 | Metaphone.java | String metaphone(String txt) | 277
1818 | Metaphone.java | String metaphone(String txt) | 277
1819 | Metaphone.java | String metaphone(String txt) | 277
1820 | Metaphone.java | String metaphone(String txt) | 277
1821 | Metaphone.java | String metaphone(String txt) | 277
1822 | Metaphone.java | String metaphone(String txt) | 277
1823 | Metaphone.java | String metaphone(String txt) | 277
1824 | Metaphone.java | String metaphone(String txt) | 277
1825 | Metaphone.java | String metaphone(String txt) | 277
1826 | Metaphone.java | String metaphone(String txt) | 277
1827 | Metaphone.java | String metaphone(String txt) | 277
1828 | Metaphone.java | String metaphone(String txt) | 277
1829 | Metaphone.java | String metaphone(String txt) | 277
1830 | Metaphone.java | String metaphone(String txt) | 277
1831 | Metaphone.java | String metaphone(String txt) | 278
1832 | Metaphone.java | String metaphone(String txt) | 278
1833 | Metaphone.java | String metaphone(String txt) | 278
1834 | Metaphone.java | String metaphone(String txt) | 278
1835 | Metaphone.java | String metaphone(String txt) | 278
1836 | Metaphone.java | String metaphone(String txt) | 278
1837 | Metaphone.java | String metaphone(String txt) | 278
1838 | Metaphone.java | String metaphone(String txt) | 278
1839 | Metaphone.java | String metaphone(String txt) | 278
1840 | Metaphone.java | String metaphone(String txt) | 278
1841 | Metaphone.java | String metaphone(String txt) | 278
1842 | Metaphone.java | String metaphone(String txt) | 278
1843 | Metaphone.java | String metaphone(String txt) | 281
1844 | Metaphone.java | String metaphone(String txt) | 281
1845 | Metaphone.java | String metaphone(String txt) | 281
1846 | Metaphone.java | String metaphone(String txt) | 281
1847 | Metaphone.java | String metaphone(String txt) | 281
1848 | Metaphone.java | String metaphone(String txt) | 281
1849 | Metaphone.java | String metaphone(String txt) | 281
1850 | Metaphone.java | String metaphone(String txt) | 281
1851 | Metaphone.java | String metaphone(String txt) | 281
1852 | Metaphone.java | String metaphone(String txt) | 281
1853 | Metaphone.java | String metaphone(String txt) | 281
1854 | Metaphone.java | String metaphone(String txt) | 281
1855 | Metaphone.java | String metaphone(String txt) | 281
1856 | Metaphone.java | String metaphone(String txt) | 281
1857 | Metaphone.java | String metaphone(String txt) | 281
1858 | Metaphone.java | String metaphone(String txt) | 281
1859 | Metaphone.java | String metaphone(String txt) | 281
1860 | Metaphone.java | String metaphone(String txt) | 286
1861 | Metaphone.java | String metaphone(String txt) | 286
1862 | Metaphone.java | String metaphone(String txt) | 286
1863 | Metaphone.java | String metaphone(String txt) | 286
1864 | Metaphone.java | String metaphone(String txt) | 286
1865 | Metaphone.java | String metaphone(String txt) | 286
1866 | Metaphone.java | String metaphone(String txt) | 286
1867 | Metaphone.java | String metaphone(String txt) | 286
1868 | Metaphone.java | String metaphone(String txt) | 286
1869 | Metaphone.java | String metaphone(String txt) | 286
1870 | Metaphone.java | String metaphone(String txt) | 286
1871 | Metaphone.java | String metaphone(String txt) | 286
1872 | Metaphone.java | String metaphone(String txt) | 286
1873 | Metaphone.java | String metaphone(String txt) | 286
1874 | Metaphone.java | String metaphone(String txt) | 286
1875 | Metaphone.java | String metaphone(String txt) | 286
1876 | Metaphone.java | String metaphone(String txt) | 286
1877 | Metaphone.java | String metaphone(String txt) | 287
1878 | Metaphone.java | String metaphone(String txt) | 287
1879 | Metaphone.java | String metaphone(String txt) | 287
1880 | Metaphone.java | String metaphone(String txt) | 287
1881 | Metaphone.java | String metaphone(String txt) | 287
1882 | Metaphone.java | String metaphone(String txt) | 287
1883 | Metaphone.java | String metaphone(String txt) | 287
1884 | Metaphone.java | String metaphone(String txt) | 287
1885 | Metaphone.java | String metaphone(String txt) | 287
1886 | Metaphone.java | String metaphone(String txt) | 287
1887 | Metaphone.java | String metaphone(String txt) | 287
1888 | Metaphone.java | String metaphone(String txt) | 287
1889 | Metaphone.java | String metaphone(String txt) | 289
1890 | Metaphone.java | String metaphone(String txt) | 289
1891 | Metaphone.java | String metaphone(String txt) | 289
1892 | Metaphone.java | String metaphone(String txt) | 289
1893 | Metaphone.java | String metaphone(String txt) | 289
1894 | Metaphone.java | String metaphone(String txt) | 289
1895 | Metaphone.java | String metaphone(String txt) | 289
1896 | Metaphone.java | String metaphone(String txt) | 289
1897 | Metaphone.java | String metaphone(String txt) | 289
1898 | Metaphone.java | String metaphone(String txt) | 289
1899 | Metaphone.java | String metaphone(String txt) | 289
1900 | Metaphone.java | String metaphone(String txt) | 289
1901 | Metaphone.java | String metaphone(String txt) | 292
1902 | Metaphone.java | String metaphone(String txt) | 292
1903 | Metaphone.java | String metaphone(String txt) | 292
1904 | Metaphone.java | String metaphone(String txt) | 292
1905 | Metaphone.java | String metaphone(String txt) | 292
1906 | Metaphone.java | String metaphone(String txt) | 293
1907 | Metaphone.java | String metaphone(String txt) | 293
1908 | Metaphone.java | String metaphone(String txt) | 293
1909 | Metaphone.java | String metaphone(String txt) | 293
1910 | Metaphone.java | String metaphone(String txt) | 293
1911 | Metaphone.java | String metaphone(String txt) | 293
1912 | Metaphone.java | String metaphone(String txt) | 293
1913 | Metaphone.java | String metaphone(String txt) | 293
1914 | Metaphone.java | String metaphone(String txt) | 293
1915 | Metaphone.java | String metaphone(String txt) | 293
1916 | Metaphone.java | String metaphone(String txt) | 293
1917 | Metaphone.java | String metaphone(String txt) | 293
1918 | Metaphone.java | String metaphone(String txt) | 294
1919 | Metaphone.java | String metaphone(String txt) | 294
1920 | Metaphone.java | String metaphone(String txt) | 294
1921 | Metaphone.java | String metaphone(String txt) | 294
1922 | Metaphone.java | String metaphone(String txt) | 294
1923 | Metaphone.java | String metaphone(String txt) | 294
1924 | Metaphone.java | String metaphone(String txt) | 294
1925 | Metaphone.java | String metaphone(String txt) | 294
1926 | Metaphone.java | String metaphone(String txt) | 294
1927 | Metaphone.java | String metaphone(String txt) | 294
1928 | Metaphone.java | String metaphone(String txt) | 295
1929 | Metaphone.java | String metaphone(String txt) | 295
1930 | Metaphone.java | String metaphone(String txt) | 295
1931 | Metaphone.java | String metaphone(String txt) | 295
1932 | Metaphone.java | String metaphone(String txt) | 295
1933 | Metaphone.java | String metaphone(String txt) | 295
1934 | Metaphone.java | String metaphone(String txt) | 295
1935 | Metaphone.java | String metaphone(String txt) | 295
1936 | Metaphone.java | String metaphone(String txt) | 295
1937 | Metaphone.java | String metaphone(String txt) | 295
1938 | Metaphone.java | String metaphone(String txt) | 295
1939 | Metaphone.java | String metaphone(String txt) | 295
1940 | Metaphone.java | String metaphone(String txt) | 295
1941 | Metaphone.java | String metaphone(String txt) | 295
1942 | Metaphone.java | String metaphone(String txt) | 295
1943 | Metaphone.java | String metaphone(String txt) | 295
1944 | Metaphone.java | String metaphone(String txt) | 295
1945 | Metaphone.java | String metaphone(String txt) | 295
1946 | Metaphone.java | String metaphone(String txt) | 295
1947 | Metaphone.java | String metaphone(String txt) | 296
1948 | Metaphone.java | String metaphone(String txt) | 296
1949 | Metaphone.java | String metaphone(String txt) | 296
1950 | Metaphone.java | String metaphone(String txt) | 296
1951 | Metaphone.java | String metaphone(String txt) | 296
1952 | Metaphone.java | String metaphone(String txt) | 296
1953 | Metaphone.java | String metaphone(String txt) | 296
1954 | Metaphone.java | String metaphone(String txt) | 296
1955 | Metaphone.java | String metaphone(String txt) | 296
1956 | Metaphone.java | String metaphone(String txt) | 296
1957 | Metaphone.java | String metaphone(String txt) | 296
1958 | Metaphone.java | String metaphone(String txt) | 296
1959 | Metaphone.java | String metaphone(String txt) | 296
1960 | Metaphone.java | String metaphone(String txt) | 296
1961 | Metaphone.java | String metaphone(String txt) | 296
1962 | Metaphone.java | String metaphone(String txt) | 296
1963 | Metaphone.java | String metaphone(String txt) | 296
1964 | Metaphone.java | String metaphone(String txt) | 296
1965 | Metaphone.java | String metaphone(String txt) | 296
1966 | Metaphone.java | String metaphone(String txt) | 297
1967 | Metaphone.java | String metaphone(String txt) | 297
1968 | Metaphone.java | String metaphone(String txt) | 297
1969 | Metaphone.java | String metaphone(String txt) | 297
1970 | Metaphone.java | String metaphone(String txt) | 297
1971 | Metaphone.java | String metaphone(String txt) | 297
1972 | Metaphone.java | String metaphone(String txt) | 297
1973 | Metaphone.java | String metaphone(String txt) | 297
1974 | Metaphone.java | String metaphone(String txt) | 297
1975 | Metaphone.java | String metaphone(String txt) | 297
1976 | Metaphone.java | String metaphone(String txt) | 297
1977 | Metaphone.java | String metaphone(String txt) | 297
1978 | Metaphone.java | String metaphone(String txt) | 300
1979 | Metaphone.java | String metaphone(String txt) | 300
1980 | Metaphone.java | String metaphone(String txt) | 300
1981 | Metaphone.java | String metaphone(String txt) | 300
1982 | Metaphone.java | String metaphone(String txt) | 300
1983 | Metaphone.java | String metaphone(String txt) | 301
1984 | Metaphone.java | String metaphone(String txt) | 301
1985 | Metaphone.java | String metaphone(String txt) | 301
1986 | Metaphone.java | String metaphone(String txt) | 301
1987 | Metaphone.java | String metaphone(String txt) | 301
1988 | Metaphone.java | String metaphone(String txt) | 301
1989 | Metaphone.java | String metaphone(String txt) | 301
1990 | Metaphone.java | String metaphone(String txt) | 301
1991 | Metaphone.java | String metaphone(String txt) | 301
1992 | Metaphone.java | String metaphone(String txt) | 301
1993 | Metaphone.java | String metaphone(String txt) | 301
1994 | Metaphone.java | String metaphone(String txt) | 301
1995 | Metaphone.java | String metaphone(String txt) | 301
1996 | Metaphone.java | String metaphone(String txt) | 301
1997 | Metaphone.java | String metaphone(String txt) | 301
1998 | Metaphone.java | String metaphone(String txt) | 301
1999 | Metaphone.java | String metaphone(String txt) | 301
2000 | Metaphone.java | String metaphone(String txt) | 301
2001 | Metaphone.java | String metaphone(String txt) | 301
2002 | Metaphone.java | String metaphone(String txt) | 301
2003 | Metaphone.java | String metaphone(String txt) | 301
2004 | Metaphone.java | String metaphone(String txt) | 301
2005 | Metaphone.java | String metaphone(String txt) | 301
2006 | Metaphone.java | String metaphone(String txt) | 301
2007 | Metaphone.java | String metaphone(String txt) | 303
2008 | Metaphone.java | String metaphone(String txt) | 303
2009 | Metaphone.java | String metaphone(String txt) | 303
2010 | Metaphone.java | String metaphone(String txt) | 303
2011 | Metaphone.java | String metaphone(String txt) | 303
2012 | Metaphone.java | String metaphone(String txt) | 304
2013 | Metaphone.java | String metaphone(String txt) | 304
2014 | Metaphone.java | String metaphone(String txt) | 304
2015 | Metaphone.java | String metaphone(String txt) | 304
2016 | Metaphone.java | String metaphone(String txt) | 304
2017 | Metaphone.java | String metaphone(String txt) | 304
2018 | Metaphone.java | String metaphone(String txt) | 304
2019 | Metaphone.java | String metaphone(String txt) | 304
2020 | Metaphone.java | String metaphone(String txt) | 304
2021 | Metaphone.java | String metaphone(String txt) | 304
2022 | Metaphone.java | String metaphone(String txt) | 304
2023 | Metaphone.java | String metaphone(String txt) | 304
2024 | Metaphone.java | String metaphone(String txt) | 306
2025 | Metaphone.java | String metaphone(String txt) | 306
2026 | Metaphone.java | String metaphone(String txt) | 306
2027 | Metaphone.java | String metaphone(String txt) | 306
2028 | Metaphone.java | String metaphone(String txt) | 306
2029 | Metaphone.java | String metaphone(String txt) | 306
2030 | Metaphone.java | String metaphone(String txt) | 306
2031 | Metaphone.java | String metaphone(String txt) | 308
2032 | Metaphone.java | String metaphone(String txt) | 308
2033 | Metaphone.java | String metaphone(String txt) | 308
2034 | Metaphone.java | String metaphone(String txt) | 308
2035 | Metaphone.java | String metaphone(String txt) | 308
2036 | Metaphone.java | String metaphone(String txt) | 308
2037 | Metaphone.java | String metaphone(String txt) | 308
2038 | Metaphone.java | String metaphone(String txt) | 308
2039 | Metaphone.java | String metaphone(String txt) | 308
2040 | Metaphone.java | String metaphone(String txt) | 308
2041 | Metaphone.java | String metaphone(String txt) | 308
2042 | Metaphone.java | String metaphone(String txt) | 308
2043 | Metaphone.java | String metaphone(String txt) | 308
2044 | Metaphone.java | String metaphone(String txt) | 308
2045 | Metaphone.java | String metaphone(String txt) | 308
2046 | Metaphone.java | String metaphone(String txt) | 308
2047 | Metaphone.java | String metaphone(String txt) | 308
2048 | Metaphone.java | String metaphone(String txt) | 308
2049 | Metaphone.java | String metaphone(String txt) | 309
2050 | Metaphone.java | String metaphone(String txt) | 309
2051 | Metaphone.java | String metaphone(String txt) | 309
2052 | Metaphone.java | String metaphone(String txt) | 309
2053 | Metaphone.java | String metaphone(String txt) | 309
2054 | Metaphone.java | String metaphone(String txt) | 309
2055 | Metaphone.java | String metaphone(String txt) | 309
2056 | Metaphone.java | String metaphone(String txt) | 309
2057 | Metaphone.java | String metaphone(String txt) | 309
2058 | Metaphone.java | String metaphone(String txt) | 309
2059 | Metaphone.java | String metaphone(String txt) | 309
2060 | Metaphone.java | String metaphone(String txt) | 309
2061 | Metaphone.java | String metaphone(String txt) | 309
2062 | Metaphone.java | String metaphone(String txt) | 309
2063 | Metaphone.java | String metaphone(String txt) | 309
2064 | Metaphone.java | String metaphone(String txt) | 309
2065 | Metaphone.java | String metaphone(String txt) | 312
2066 | Metaphone.java | String metaphone(String txt) | 312
2067 | Metaphone.java | String metaphone(String txt) | 312
2068 | Metaphone.java | String metaphone(String txt) | 312
2069 | Metaphone.java | String metaphone(String txt) | 312
2070 | Metaphone.java | String metaphone(String txt) | 312
2071 | Metaphone.java | String metaphone(String txt) | 312
2072 | Metaphone.java | String metaphone(String txt) | 312
2073 | Metaphone.java | String metaphone(String txt) | 312
2074 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2075 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2076 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2077 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2078 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2079 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2080 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2081 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2082 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2083 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2084 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2085 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2086 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2087 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2088 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2089 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2090 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2091 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2092 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2093 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2094 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2095 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2096 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2097 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2098 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2099 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2100 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2101 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2102 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2103 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2104 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2105 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2106 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2107 | Metaphone.java | boolean isVowel(StringBuffer string, int index) | 316
2108 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 320
2109 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 320
2110 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 320
2111 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 321
2112 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 321
2113 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 321
2114 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 321
2115 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 321
2116 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 321
2117 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 321
2118 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 321
2119 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 321
2120 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 321
2121 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 321
2122 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 321
2123 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 321
2124 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 322
2125 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 322
2126 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 322
2127 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 322
2128 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 322
2129 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 322
2130 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 322
2131 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 322
2132 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 322
2133 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 322
2134 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 322
2135 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 322
2136 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 322
2137 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2138 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2139 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2140 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2141 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2142 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2143 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2144 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2145 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2146 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2147 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2148 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2149 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
